"","personalWeight","sex","race","state","hisp","tech"
"3139",78,"Female","Black","New York","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3140",38,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3141",59,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3142",56,"Male","Asian","Maryland","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3143",94,"Male","White","New York","1","CMM-COMPUTER PROGRAMMERS"
"3144",28,"Male","White","Michigan","1","CMM-COMPUTER PROGRAMMERS"
"3145",58,"Male","White","Colorado","1","CMM-COMPUTER PROGRAMMERS"
"3146",66,"Male","Asian","Virginia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3147",40,"Female","White","Texas","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3148",73,"Male","White","Massachusetts","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3149",140,"Male","Asian","Texas","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3150",20,"Male","White","Washington","1","CMM-COMPUTER PROGRAMMERS"
"3151",15,"Male","Hispanic","Utah","13","CMM-COMPUTER SUPPORT SPECIALISTS"
"3152",173,"Female","White","Massachusetts","1","CMM-COMPUTER PROGRAMMERS"
"3153",116,"Male","White","Massachusetts","1","ENG-COMPUTER HARDWARE ENGINEERS"
"3154",65,"Female","White","Virginia","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3155",68,"Male","White","Tennessee","1","CMM-COMPUTER PROGRAMMERS"
"3156",23,"Male","White","Wisconsin","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3157",53,"Female","Asian","California","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3158",63,"Male","Black","North Carolina","1","CMM-INFORMATION SECURITY ANALYSTS"
"3159",37,"Male","White","Texas","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3160",68,"Male","White","Texas","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3161",114,"Female","White","Florida","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3162",106,"Female","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3163",88,"Male","White","Massachusetts","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3164",128,"Male","White","Massachusetts","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3165",67,"Female","Two or More Races","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3166",124,"Female","Hispanic","Illinois","17","CMM-COMPUTER SUPPORT SPECIALISTS"
"3167",135,"Male","Asian","Washington","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3168",80,"Male","White","Washington","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3169",53,"Male","White","Illinois","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3170",101,"Male","Two or More Races","Hawaii","1","CMM-COMPUTER NETWORK ARCHITECTS"
"3171",79,"Male","White","Washington","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3172",67,"Male","White","Colorado","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3173",33,"Male","White","Virginia","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3174",56,"Female","Asian","California","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3175",134,"Male","Asian","California","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3176",26,"Female","Hispanic","Florida","16","CMM-COMPUTER SUPPORT SPECIALISTS"
"3177",65,"Female","White","Washington","1","CMM-WEB DEVELOPERS"
"3178",70,"Male","White","Washington","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3179",40,"Male","White","California","1","CMM-COMPUTER PROGRAMMERS"
"3180",59,"Male","White","Florida","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3181",93,"Female","White","Georgia","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3182",62,"Male","White","Maryland","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3183",83,"Male","White","Illinois","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3184",65,"Male","White","Arizona","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3185",96,"Male","White","Utah","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3186",97,"Female","White","Pennsylvania","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3187",72,"Male","White","Oregon","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3188",81,"Female","White","Louisiana","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"3189",62,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3190",122,"Male","Black","Georgia","1","CMM-COMPUTER NETWORK ARCHITECTS"
"3191",27,"Male","White","New York","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3192",209,"Male","White","Alabama","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3193",91,"Male","White","Illinois","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3194",88,"Female","White","Florida","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3195",126,"Male","White","Washington","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3196",85,"Male","White","Illinois","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3197",82,"Male","Hispanic","Nebraska","21","CMM-DATABASE ADMINISTRATORS"
"3198",97,"Female","Two or More Races","Iowa","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3199",195,"Male","White","Georgia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3200",59,"Female","White","Ohio","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3201",74,"Male","Hispanic","Texas","2","CMM-COMPUTER SUPPORT SPECIALISTS"
"3202",88,"Male","Asian","Virginia","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3203",82,"Male","White","Illinois","1","CMM-DATABASE ADMINISTRATORS"
"3204",95,"Male","White","Connecticut","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3205",94,"Female","White","Florida","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3206",62,"Male","Asian","Virginia","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3207",57,"Male","Black","Connecticut","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3208",65,"Male","Hispanic","Florida","13","CMM-COMPUTER PROGRAMMERS"
"3209",117,"Male","White","New Jersey","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3210",100,"Male","Asian","New York","1","CMM-COMPUTER PROGRAMMERS"
"3211",159,"Male","White","Kentucky","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3212",116,"Male","White","Illinois","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3213",75,"Female","Black","North Carolina","1","CMM-INFORMATION SECURITY ANALYSTS"
"3214",80,"Male","White","New York","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3215",81,"Female","Black","Michigan","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3216",111,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3217",121,"Male","White","Montana","1","CMM-COMPUTER NETWORK ARCHITECTS"
"3218",79,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3219",142,"Male","White","New Jersey","1","CMM-COMPUTER PROGRAMMERS"
"3220",68,"Male","Two or More Races","Massachusetts","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3221",47,"Male","White","California","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3222",253,"Female","Black","Georgia","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3223",205,"Male","White","Texas","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3224",70,"Male","White","California","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3225",80,"Female","White","Arizona","1","CMM-COMPUTER PROGRAMMERS"
"3226",23,"Male","White","Wisconsin","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3227",116,"Male","White","Minnesota","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3228",90,"Male","White","Oregon","1","CMM-COMPUTER PROGRAMMERS"
"3229",137,"Male","Asian","Washington","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3230",68,"Male","White","Florida","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3231",70,"Male","White","Arizona","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3232",61,"Male","Hispanic","North Carolina","2","CMM-COMPUTER SUPPORT SPECIALISTS"
"3233",52,"Male","White","California","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3234",112,"Male","White","Michigan","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3235",58,"Male","White","Washington","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3236",35,"Male","White","California","1","CMM-DATABASE ADMINISTRATORS"
"3237",154,"Female","White","Washington","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3238",144,"Male","White","Ohio","1","CMM-DATABASE ADMINISTRATORS"
"3239",77,"Female","White","Iowa","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3240",296,"Male","Black","California","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3241",73,"Male","White","Illinois","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3242",114,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3243",57,"Male","White","California","1","CMM-DATABASE ADMINISTRATORS"
"3244",91,"Male","White","Ohio","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"3245",72,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3246",110,"Male","White","Texas","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3247",180,"Male","White","Pennsylvania","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3248",54,"Female","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3249",42,"Male","White","New Jersey","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3250",35,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3251",224,"Female","White","California","1","CMM-COMPUTER PROGRAMMERS"
"3252",95,"Male","White","Louisiana","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3253",36,"Female","Asian","Texas","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3254",159,"Female","White","Pennsylvania","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3255",43,"Male","Asian","Kentucky","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3256",118,"Male","Asian","Massachusetts","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3257",49,"Male","Two or More Races","South Carolina","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3258",56,"Male","Hispanic","California","2","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3259",67,"Male","White","Texas","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3260",215,"Male","White","Idaho","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3261",87,"Male","White","Virginia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3262",28,"Male","White","Illinois","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3263",494,"Male","White","Kansas","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3264",106,"Female","White","Pennsylvania","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3265",180,"Female","Asian","Pennsylvania","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3266",309,"Male","Asian","Pennsylvania","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3267",309,"Male","Asian","New Jersey","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3268",364,"Male","Asian","New Jersey","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3269",365,"Male","Asian","New Jersey","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3270",364,"Male","Asian","New Jersey","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3271",126,"Female","White","Georgia","1","CMM-DATABASE ADMINISTRATORS"
"3272",81,"Male","White","Illinois","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3273",103,"Male","Hispanic","New York","3","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3274",95,"Male","White","California","1","CMM-COMPUTER PROGRAMMERS"
"3275",67,"Male","White","New York","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3276",60,"Female","White","Massachusetts","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3277",104,"Male","White","North Carolina","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3278",172,"Male","White","Ohio","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3279",50,"Male","White","Illinois","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3280",53,"Male","White","New Jersey","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3281",66,"Female","Hispanic","Rhode Island","5","CMM-COMPUTER SYSTEMS ANALYSTS"
"3282",61,"Male","White","Texas","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3283",74,"Male","Asian","Illinois","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3284",54,"Male","Asian","Virginia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3285",85,"Male","White","Colorado","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3286",94,"Male","Asian","Virginia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3287",104,"Male","White","California","1","CMM-WEB DEVELOPERS"
"3288",121,"Female","White","Indiana","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3289",75,"Female","White","California","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3290",82,"Male","White","Oregon","1","CMM-COMPUTER PROGRAMMERS"
"3291",63,"Male","White","New York","1","CMM-COMPUTER NETWORK ARCHITECTS"
"3292",77,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3293",59,"Male","White","Massachusetts","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3294",117,"Male","White","Missouri","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3295",44,"Male","White","Florida","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3296",77,"Male","White","Michigan","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3297",54,"Male","White","Illinois","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3298",66,"Male","Asian","Tennessee","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3299",96,"Male","Asian","Tennessee","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3300",95,"Male","Asian","Tennessee","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3301",70,"Female","White","District of Columbia","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3302",132,"Male","White","Washington","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3303",125,"Male","White","Pennsylvania","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3304",274,"Female","White","Georgia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3305",31,"Male","White","Arizona","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3306",109,"Female","White","Illinois","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3307",49,"Female","White","Georgia","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3308",143,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3309",203,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3310",144,"Female","White","Washington","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3311",88,"Male","White","Tennessee","1","CMM-INFORMATION SECURITY ANALYSTS"
"3312",171,"Male","White","Iowa","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3313",138,"Female","Black","Virginia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3314",100,"Male","White","New York","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3315",57,"Male","Hispanic","New York","3","CMM-COMPUTER SYSTEMS ANALYSTS"
"3316",74,"Female","White","Connecticut","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3317",418,"Male","Black","Illinois","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3318",563,"Male","Black","Illinois","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3319",35,"Male","White","Indiana","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3320",36,"Male","Asian","California","1","CMM-DATABASE ADMINISTRATORS"
"3321",62,"Male","Two or More Races","California","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3322",78,"Female","White","New Jersey","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3323",66,"Female","Black","Georgia","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3324",44,"Female","White","Pennsylvania","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3325",65,"Female","White","Illinois","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3326",66,"Male","White","California","1","CMM-COMPUTER PROGRAMMERS"
"3327",65,"Female","White","Georgia","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3328",63,"Female","Asian","California","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3329",262,"Male","Black","New York","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3330",122,"Male","White","Maryland","1","CMM-COMPUTER AND INFORMATION RESEARCH SCIENTISTS"
"3331",48,"Male","Hispanic","Massachusetts","3","CMM-COMPUTER SUPPORT SPECIALISTS"
"3332",65,"Female","White","New Jersey","1","CMM-COMPUTER PROGRAMMERS"
"3333",69,"Male","White","Colorado","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3334",38,"Female","Asian","New York","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3335",209,"Male","Black","Virginia","1","CMM-COMPUTER NETWORK ARCHITECTS"
"3336",218,"Female","Black","Maryland","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3337",78,"Female","White","New York","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3338",67,"Male","White","Washington","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3339",43,"Male","White","Florida","1","CMM-COMPUTER PROGRAMMERS"
"3340",95,"Male","White","Nevada","1","CMM-COMPUTER PROGRAMMERS"
"3341",82,"Female","White","Massachusetts","1","CMM-COMPUTER PROGRAMMERS"
"3342",101,"Male","White","California","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3343",48,"Male","White","Florida","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3344",100,"Female","Hispanic","Georgia","5","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3345",58,"Male","Asian","Massachusetts","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"3346",128,"Female","Asian","Washington","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3347",219,"Male","Asian","Utah","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3348",34,"Female","White","District of Columbia","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3349",34,"Female","White","Arizona","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3350",52,"Male","White","Pennsylvania","1","CMM-COMPUTER PROGRAMMERS"
"3351",56,"Male","White","Michigan","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3352",111,"Male","White","New York","1","CMM-COMPUTER PROGRAMMERS"
"3353",277,"Female","White","Georgia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3354",66,"Female","Hispanic","Florida","3","CMM-COMPUTER SUPPORT SPECIALISTS"
"3355",96,"Male","Hispanic","Texas","2","CMM-COMPUTER SUPPORT SPECIALISTS"
"3356",45,"Female","White","New York","1","CMM-COMPUTER PROGRAMMERS"
"3357",141,"Male","White","District of Columbia","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3358",153,"Male","White","Texas","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3359",116,"Male","White","Arizona","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3360",34,"Male","White","Ohio","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"3361",126,"Female","White","New York","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3362",108,"Female","White","Texas","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3363",389,"Male","White","Maryland","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3364",106,"Female","Hispanic","Illinois","2","CMM-COMPUTER SYSTEMS ANALYSTS"
"3365",167,"Male","White","Pennsylvania","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3366",41,"Male","White","Michigan","1","CMM-INFORMATION SECURITY ANALYSTS"
"3367",156,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3368",210,"Male","White","Virginia","1","CMM-COMPUTER PROGRAMMERS"
"3369",58,"Male","White","Rhode Island","1","ENG-COMPUTER HARDWARE ENGINEERS"
"3370",59,"Male","Asian","New York","1","CMM-COMPUTER AND INFORMATION RESEARCH SCIENTISTS"
"3371",88,"Male","White","Georgia","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3372",111,"Female","White","Utah","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3373",37,"Male","White","Texas","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3374",107,"Male","White","Michigan","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3375",79,"Male","White","Maine","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3376",131,"Male","White","Ohio","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3377",123,"Male","White","North Carolina","1","CMM-COMPUTER PROGRAMMERS"
"3378",152,"Male","Hispanic","Texas","2","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3379",44,"Male","White","Connecticut","1","CMM-WEB DEVELOPERS"
"3380",92,"Male","White","Pennsylvania","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3381",78,"Male","White","Washington","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3382",163,"Female","White","Ohio","1","CMM-INFORMATION SECURITY ANALYSTS"
"3383",51,"Male","White","Texas","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3384",45,"Male","White","Massachusetts","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3385",53,"Female","White","Massachusetts","1","CMM-WEB DEVELOPERS"
"3386",72,"Female","Asian","Illinois","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3387",49,"Male","White","Pennsylvania","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3388",107,"Male","White","Tennessee","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"3389",71,"Female","Asian","California","1","CMM-COMPUTER PROGRAMMERS"
"3390",33,"Male","Hispanic","California","2","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3391",66,"Male","White","Pennsylvania","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3392",9,"Male","White","Missouri","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3393",67,"Male","White","Kentucky","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3394",82,"Male","White","Ohio","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"3395",95,"Male","White","Florida","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3396",32,"Male","White","Florida","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"3397",68,"Male","White","South Carolina","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3398",212,"Male","White","Georgia","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3399",338,"Female","White","North Carolina","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"3400",34,"Male","Black","Texas","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3401",58,"Male","Black","Illinois","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"3402",69,"Male","Asian","District of Columbia","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"3403",71,"Male","White","Utah","1","ENG-COMPUTER HARDWARE ENGINEERS"
